dataSetName,column,key,wanted,has
LO14NEL04,year,gbrUThDateUncertainty,GBRCD,
LO14NEL04,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL04,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL05,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL05,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL05,year,gbr14CDate,GBRCD,
LO14NEL05,year,gbr14CDateUncertainty,GBRCD,
LO14NEL05,year,gbrChronologyNotes,GBRCD,
LO14NEL05,year,gbrDataCoverageGroup,GBRCD,
LO14NEL05,year,gbrDatingNotes,GBRCD,
LO14NEL05,year,gbrIsAnomaly,GBRCD,
LO14NEL05,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL05,year,gbrUThDate,GBRCD,
LO14NEL05,year,gbrUThDateUncertainty,GBRCD,
LO14NEL05,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL05,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL06,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL06,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL06,year,gbr14CDate,GBRCD,
LO14NEL06,year,gbr14CDateUncertainty,GBRCD,
LO14NEL06,year,gbrChronologyNotes,GBRCD,
LO14NEL06,year,gbrDataCoverageGroup,GBRCD,
LO14NEL06,year,gbrIsAnomaly,GBRCD,
LO14NEL06,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL06,year,gbrUThDate,GBRCD,
LO14NEL06,year,gbrUThDateUncertainty,GBRCD,
LO14NEL06,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL06,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL07,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL07,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL07,year,gbr14CDate,GBRCD,
LO14NEL07,year,gbr14CDateUncertainty,GBRCD,
LO14NEL07,year,gbrChronologyNotes,GBRCD,
LO14NEL07,year,gbrDataCoverageGroup,GBRCD,
LO14NEL07,year,gbrIsAnomaly,GBRCD,
LO14NEL07,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL07,year,gbrUThDate,GBRCD,
LO14NEL07,year,gbrUThDateUncertainty,GBRCD,
LO14NEL07,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL07,year,jcpUsed,CoralHydro2k;GBRCD,
LO14NEL08,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO14NEL08,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO14NEL08,year,gbr14CDate,GBRCD,
LO14NEL08,year,gbr14CDateUncertainty,GBRCD,
LO14NEL08,year,gbrChronologyNotes,GBRCD,
LO14NEL08,year,gbrDataCoverageGroup,GBRCD,
LO14NEL08,year,gbrIsAnomaly,GBRCD,
LO14NEL08,year,gbrIsDatabaseDuplicate,GBRCD,
LO14NEL08,year,gbrUThDate,GBRCD,
LO14NEL08,year,gbrUThDateUncertainty,GBRCD,
LO14NEL08,year,jcpMeasured,CoralHydro2k;GBRCD,
LO14NEL08,year,jcpUsed,CoralHydro2k;GBRCD,
LO15HAV01,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO15HAV01,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO15HAV01,year,gbr14CDate,GBRCD,
LO15HAV01,year,gbr14CDateUncertainty,GBRCD,
LO15HAV01,year,gbrChronologyNotes,GBRCD,
LO15HAV01,year,gbrDataCoverageGroup,GBRCD,
LO15HAV01,year,gbrIsAnomaly,GBRCD,
LO15HAV01,year,gbrIsDatabaseDuplicate,GBRCD,
LO15HAV01,year,gbrUThDate,GBRCD,
LO15HAV01,year,gbrUThDateUncertainty,GBRCD,
LO15HAV01,year,jcpMeasured,CoralHydro2k;GBRCD,
LO15HAV01,year,jcpUsed,CoralHydro2k;GBRCD,
LO15HAV02,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO15HAV02,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO15HAV02,year,gbr14CDate,GBRCD,
LO15HAV02,year,gbr14CDateUncertainty,GBRCD,
LO15HAV02,year,gbrChronologyNotes,GBRCD,
LO15HAV02,year,gbrDataCoverageGroup,GBRCD,
LO15HAV02,year,gbrIsAnomaly,GBRCD,
LO15HAV02,year,gbrIsDatabaseDuplicate,GBRCD,
LO15HAV02,year,gbrUThDate,GBRCD,
LO15HAV02,year,gbrUThDateUncertainty,GBRCD,
LO15HAV02,year,jcpMeasured,CoralHydro2k;GBRCD,
LO15HAV02,year,jcpUsed,CoralHydro2k;GBRCD,
LO15HAV03,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO15HAV03,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO15HAV03,year,gbr14CDate,GBRCD,
LO15HAV03,year,gbr14CDateUncertainty,GBRCD,
LO15HAV03,year,gbrChronologyNotes,GBRCD,
LO15HAV03,year,gbrDataCoverageGroup,GBRCD,
LO15HAV03,year,gbrIsAnomaly,GBRCD,
LO15HAV03,year,gbrIsDatabaseDuplicate,GBRCD,
LO15HAV03,year,gbrUThDate,GBRCD,
LO15HAV03,year,gbrUThDateUncertainty,GBRCD,
LO15HAV03,year,jcpMeasured,CoralHydro2k;GBRCD,
LO15HAV03,year,jcpUsed,CoralHydro2k;GBRCD,
LO15HAV04,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO15HAV04,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO15HAV04,year,gbr14CDate,GBRCD,
LO15HAV04,year,gbr14CDateUncertainty,GBRCD,
LO15HAV04,year,gbrChronologyNotes,GBRCD,
LO15HAV04,year,gbrDataCoverageGroup,GBRCD,
LO15HAV04,year,gbrIsAnomaly,GBRCD,
LO15HAV04,year,gbrIsDatabaseDuplicate,GBRCD,
LO15HAV04,year,gbrUThDate,GBRCD,
LO15HAV04,year,gbrUThDateUncertainty,GBRCD,
LO15HAV04,year,jcpMeasured,CoralHydro2k;GBRCD,
LO15HAV04,year,jcpUsed,CoralHydro2k;GBRCD,
LO15HAV05,year,coralExtensionRate,CoralHydro2k;GBRCD,
LO15HAV05,year,coralTissueThickness,CoralHydro2k;GBRCD,
LO15HAV05,year,gbr14CDate,GBRCD,
LO15HAV05,year,gbr14CDateUncertainty,GBRCD,
LO15HAV05,year,gbrChronologyNotes,GBRCD,
LO15HAV05,year,gbrDataCoverageGroup,GBRCD,
LO15HAV05,year,gbrIsAnomaly,GBRCD,
LO15HAV05,year,gbrIsDatabaseDuplicate,GBRCD,
LO15HAV05,year,gbrUThDate,GBRCD,
LO15HAV05,year,gbrUThDateUncertainty,GBRCD,
LO15HAV05,year,jcpMeasured,CoralHydro2k;GBRCD,
LO15HAV05,year,jcpUsed,CoralHydro2k;GBRCD,
MA00MYR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
MA00MYR01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
MA00MYR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
MA00MYR01,year,gbr14CDate,GBRCD,
MA00MYR01,year,gbr14CDateUncertainty,GBRCD,
MA00MYR01,year,gbrChronologyNotes,GBRCD,
MA00MYR01,year,gbrDataCoverageGroup,GBRCD,
MA00MYR01,year,gbrIsAnomaly,GBRCD,
MA00MYR01,year,gbrIsDatabaseDuplicate,GBRCD,
MA00MYR01,year,gbrUThDate,GBRCD,
MA00MYR01,year,gbrUThDateUncertainty,GBRCD,
MA00MYR01,year,jcpMeasured,CoralHydro2k;GBRCD,
MA00MYR01,year,jcpUsed,CoralHydro2k;GBRCD,
MA00MYR02,year,coralExtensionRate,CoralHydro2k;GBRCD,
MA00MYR02,year,coralTissueThickness,CoralHydro2k;GBRCD,
MA00MYR02,year,gbr14CDate,GBRCD,
MA00MYR02,year,gbr14CDateUncertainty,GBRCD,
MA00MYR02,year,gbrChronologyNotes,GBRCD,
MA00MYR02,year,gbrDataCoverageGroup,GBRCD,
MA00MYR02,year,gbrDatingNotes,GBRCD,
MA00MYR02,year,gbrIsAnomaly,GBRCD,
MA00MYR02,year,gbrIsDatabaseDuplicate,GBRCD,
MA00MYR02,year,gbrUThDate,GBRCD,
MA00MYR02,year,gbrUThDateUncertainty,GBRCD,
MA00MYR02,year,jcpMeasured,CoralHydro2k;GBRCD,
MA00MYR02,year,jcpUsed,CoralHydro2k;GBRCD,
MA00MYR03,year,coralExtensionRate,CoralHydro2k;GBRCD,
MA00MYR03,year,coralTissueThickness,CoralHydro2k;GBRCD,
MA00MYR03,year,gbr14CDate,GBRCD,
MA00MYR03,year,gbr14CDateUncertainty,GBRCD,
MA00MYR03,year,gbrChronologyNotes,GBRCD,
MA00MYR03,year,gbrDataCoverageGroup,GBRCD,
MA00MYR03,year,gbrDatingNotes,GBRCD,
MA00MYR03,year,gbrIsAnomaly,GBRCD,
MA00MYR03,year,gbrIsDatabaseDuplicate,GBRCD,
MA00MYR03,year,gbrUThDate,GBRCD,
MA00MYR03,year,gbrUThDateUncertainty,GBRCD,
MA00MYR03,year,jcpMeasured,CoralHydro2k;GBRCD,
MA00MYR03,year,jcpUsed,CoralHydro2k;GBRCD,
MA00SLY01,year,coralExtensionRate,CoralHydro2k;GBRCD,
MA00SLY01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
MA00SLY01,year,coralTissueThickness,CoralHydro2k;GBRCD,
MA00SLY01,year,gbr14CDate,GBRCD,
MA00SLY01,year,gbr14CDateUncertainty,GBRCD,
MA00SLY01,year,gbrChronologyNotes,GBRCD,
MA00SLY01,year,gbrDataCoverageGroup,GBRCD,
MA00SLY01,year,gbrIsAnomaly,GBRCD,
MA00SLY01,year,gbrIsDatabaseDuplicate,GBRCD,
MA00SLY01,year,gbrUThDate,GBRCD,
MA00SLY01,year,gbrUThDateUncertainty,GBRCD,
MA00SLY01,year,jcpMeasured,CoralHydro2k;GBRCD,
MA00SLY01,year,jcpUsed,CoralHydro2k;GBRCD,
MC03HAV01,year,coralExtensionRate,CoralHydro2k;GBRCD,
MC03HAV01,year,coralTissueThickness,CoralHydro2k;GBRCD,
MC03HAV01,year,gbr14CDate,GBRCD,
MC03HAV01,year,gbr14CDateUncertainty,GBRCD,
MC03HAV01,year,gbrChronologyNotes,GBRCD,
MC03HAV01,year,gbrDataCoverageGroup,GBRCD,
MC03HAV01,year,gbrIsAnomaly,GBRCD,
MC03HAV01,year,gbrIsDatabaseDuplicate,GBRCD,
MC03HAV01,year,gbrUThDate,GBRCD,
MC03HAV01,year,gbrUThDateUncertainty,GBRCD,
MC03HAV01,year,jcpMeasured,CoralHydro2k;GBRCD,
MC03HAV01,year,jcpUsed,CoralHydro2k;GBRCD,
MC03PAN01,year,coralExtensionRate,CoralHydro2k;GBRCD,
MC03PAN01,year,coralTissueThickness,CoralHydro2k;GBRCD,
MC03PAN01,year,gbr14CDate,GBRCD,
MC03PAN01,year,gbr14CDateUncertainty,GBRCD,
MC03PAN01,year,gbrChronologyNotes,GBRCD,
MC03PAN01,year,gbrDataCoverageGroup,GBRCD,
MC03PAN01,year,gbrIsAnomaly,GBRCD,
MC03PAN01,year,gbrIsDatabaseDuplicate,GBRCD,
MC03PAN01,year,gbrUThDate,GBRCD,
MC03PAN01,year,gbrUThDateUncertainty,GBRCD,
MC03PAN01,year,jcpMeasured,CoralHydro2k;GBRCD,
MC03PAN01,year,jcpUsed,CoralHydro2k;GBRCD,
MC17DAV01,year,coralExtensionRate,CoralHydro2k;GBRCD,
MC17DAV01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
MC17DAV01,year,coralTissueThickness,CoralHydro2k;GBRCD,
MC17DAV01,year,gbr14CDate,GBRCD,
MC17DAV01,year,gbr14CDateUncertainty,GBRCD,
MC17DAV01,year,gbrChronologyNotes,GBRCD,
MC17DAV01,year,gbrDataCoverageGroup,GBRCD,
MC17DAV01,year,gbrIsAnomaly,GBRCD,
MC17DAV01,year,gbrIsDatabaseDuplicate,GBRCD,
MC17DAV01,year,gbrUThDate,GBRCD,
MC17DAV01,year,gbrUThDateUncertainty,GBRCD,
MC17DAV01,year,jcpMeasured,CoralHydro2k;GBRCD,
MC17DAV01,year,jcpUsed,CoralHydro2k;GBRCD,
MC17DAV02,year,coralExtensionRate,CoralHydro2k;GBRCD,
MC17DAV02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
MC17DAV02,year,coralTissueThickness,CoralHydro2k;GBRCD,
MC17DAV02,year,gbr14CDate,GBRCD,
MC17DAV02,year,gbr14CDateUncertainty,GBRCD,
MC17DAV02,year,gbrChronologyNotes,GBRCD,
MC17DAV02,year,gbrDataCoverageGroup,GBRCD,
MC17DAV02,year,gbrIsAnomaly,GBRCD,
MC17DAV02,year,gbrIsDatabaseDuplicate,GBRCD,
MC17DAV02,year,gbrUThDate,GBRCD,
MC17DAV02,year,gbrUThDateUncertainty,GBRCD,
MC17DAV02,year,jcpMeasured,CoralHydro2k;GBRCD,
MC17DAV02,year,jcpUsed,CoralHydro2k;GBRCD,
PE05FLI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
PE05FLI01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
PE05FLI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
PE05FLI01,year,gbr14CDate,GBRCD,
PE05FLI01,year,gbr14CDateUncertainty,GBRCD,
PE05FLI01,year,gbrChronologyNotes,GBRCD,
PE05FLI01,year,gbrDataCoverageGroup,GBRCD,
PE05FLI01,year,gbrIsAnomaly,GBRCD,
PE05FLI01,year,gbrIsDatabaseDuplicate,GBRCD,
PE05FLI01,year,gbrUThDate,GBRCD,
PE05FLI01,year,gbrUThDateUncertainty,GBRCD,
PE05FLI01,year,jcpMeasured,CoralHydro2k;GBRCD,
PE05FLI01,year,jcpUsed,CoralHydro2k;GBRCD,
RA17MYR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RA17MYR01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RA17MYR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RA17MYR01,year,gbr14CDate,GBRCD,
RA17MYR01,year,gbr14CDateUncertainty,GBRCD,
RA17MYR01,year,gbrChronologyNotes,GBRCD,
RA17MYR01,year,gbrDataCoverageGroup,GBRCD,
RA17MYR01,year,gbrDatingNotes,GBRCD,
RA17MYR01,year,gbrIsAnomaly,GBRCD,
RA17MYR01,year,gbrIsDatabaseDuplicate,GBRCD,
RA17MYR01,year,gbrUThDate,GBRCD,
RA17MYR01,year,gbrUThDateUncertainty,GBRCD,
RA17MYR01,year,jcpMeasured,CoralHydro2k;GBRCD,
RA17MYR01,year,jcpUsed,CoralHydro2k;GBRCD,
RA17MYR02,year,coralExtensionRate,CoralHydro2k;GBRCD,
RA17MYR02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RA17MYR02,year,coralTissueThickness,CoralHydro2k;GBRCD,
RA17MYR02,year,gbr14CDate,GBRCD,
RA17MYR02,year,gbr14CDateUncertainty,GBRCD,
RA17MYR02,year,gbrChronologyNotes,GBRCD,
RA17MYR02,year,gbrDataCoverageGroup,GBRCD,
RA17MYR02,year,gbrDatingNotes,GBRCD,
RA17MYR02,year,gbrIsAnomaly,GBRCD,
RA17MYR02,year,gbrIsDatabaseDuplicate,GBRCD,
RA17MYR02,year,gbrUThDate,GBRCD,
RA17MYR02,year,gbrUThDateUncertainty,GBRCD,
RA17MYR02,year,jcpMeasured,CoralHydro2k;GBRCD,
RA17MYR02,year,jcpUsed,CoralHydro2k;GBRCD,
RE19CLK01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RE19CLK01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RE19CLK01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RE19CLK01,year,gbr14CDate,GBRCD,
RE19CLK01,year,gbr14CDateUncertainty,GBRCD,
RE19CLK01,year,gbrChronologyNotes,GBRCD,
RE19CLK01,year,gbrDataCoverageGroup,GBRCD,
RE19CLK01,year,gbrIsAnomaly,GBRCD,
RE19CLK01,year,gbrIsDatabaseDuplicate,GBRCD,
RE19CLK01,year,gbrUThDate,GBRCD,
RE19CLK01,year,gbrUThDateUncertainty,GBRCD,
RE19CLK01,year,jcpMeasured,CoralHydro2k;GBRCD,
RE19CLK01,year,jcpUsed,CoralHydro2k;GBRCD,
RE19EEL01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RE19EEL01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RE19EEL01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RE19EEL01,year,gbr14CDate,GBRCD,
RE19EEL01,year,gbr14CDateUncertainty,GBRCD,
RE19EEL01,year,gbrChronologyNotes,GBRCD,
RE19EEL01,year,gbrDataCoverageGroup,GBRCD,
RE19EEL01,year,gbrIsAnomaly,GBRCD,
RE19EEL01,year,gbrIsDatabaseDuplicate,GBRCD,
RE19EEL01,year,gbrUThDate,GBRCD,
RE19EEL01,year,gbrUThDateUncertainty,GBRCD,
RE19EEL01,year,jcpMeasured,CoralHydro2k;GBRCD,
RE19EEL01,year,jcpUsed,CoralHydro2k;GBRCD,
RE19GBR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RE19GBR01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RE19GBR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RE19GBR01,year,gbr14CDate,GBRCD,
RE19GBR01,year,gbr14CDateUncertainty,GBRCD,
RE19GBR01,year,gbrChronologyNotes,GBRCD,
RE19GBR01,year,gbrDataCoverageGroup,GBRCD,
RE19GBR01,year,gbrIsAnomaly,GBRCD,
RE19GBR01,year,gbrIsDatabaseDuplicate,GBRCD,
RE19GBR01,year,gbrUThDate,GBRCD,
RE19GBR01,year,gbrUThDateUncertainty,GBRCD,
RE19GBR01,year,jcpMeasured,CoralHydro2k;GBRCD,
RE19GBR01,year,jcpUsed,CoralHydro2k;GBRCD,
RE19NOM01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RE19NOM01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RE19NOM01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RE19NOM01,year,gbr14CDate,GBRCD,
RE19NOM01,year,gbr14CDateUncertainty,GBRCD,
RE19NOM01,year,gbrChronologyNotes,GBRCD,
RE19NOM01,year,gbrDataCoverageGroup,GBRCD,
RE19NOM01,year,gbrIsAnomaly,GBRCD,
RE19NOM01,year,gbrIsDatabaseDuplicate,GBRCD,
RE19NOM01,year,gbrUThDate,GBRCD,
RE19NOM01,year,gbrUThDateUncertainty,GBRCD,
RE19NOM01,year,jcpMeasured,CoralHydro2k;GBRCD,
RE19NOM01,year,jcpUsed,CoralHydro2k;GBRCD,
RE19POR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RE19POR01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RE19POR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RE19POR01,year,gbr14CDate,GBRCD,
RE19POR01,year,gbr14CDateUncertainty,GBRCD,
RE19POR01,year,gbrChronologyNotes,GBRCD,
RE19POR01,year,gbrDataCoverageGroup,GBRCD,
RE19POR01,year,gbrIsAnomaly,GBRCD,
RE19POR01,year,gbrIsDatabaseDuplicate,GBRCD,
RE19POR01,year,gbrUThDate,GBRCD,
RE19POR01,year,gbrUThDateUncertainty,GBRCD,
RE19POR01,year,jcpMeasured,CoralHydro2k;GBRCD,
RE19POR01,year,jcpUsed,CoralHydro2k;GBRCD,
RO14GKI01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14GKI01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14GKI01,year,gbr14CDate,GBRCD,
RO14GKI01,year,gbr14CDateUncertainty,GBRCD,
RO14GKI01,year,gbrChronologyNotes,GBRCD,
RO14GKI01,year,gbrDataCoverageGroup,GBRCD,
RO14GKI01,year,gbrIsAnomaly,GBRCD,
RO14GKI01,year,gbrIsDatabaseDuplicate,GBRCD,
RO14GKI01,year,gbrUThDate,GBRCD,
RO14GKI01,year,gbrUThDateUncertainty,GBRCD,
RO14GKI01,year,jcpMeasured,CoralHydro2k;GBRCD,
RO14GKI02,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14GKI02,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14GKI02,year,gbr14CDate,GBRCD,
RO14GKI02,year,gbr14CDateUncertainty,GBRCD,
RO14GKI02,year,gbrChronologyNotes,GBRCD,
RO14GKI02,year,gbrDataCoverageGroup,GBRCD,
RO14GKI02,year,gbrIsAnomaly,GBRCD,
RO14GKI02,year,gbrIsDatabaseDuplicate,GBRCD,
RO14GKI02,year,gbrUThDate,GBRCD,
RO14GKI02,year,gbrUThDateUncertainty,GBRCD,
RO14GKI02,year,jcpMeasured,CoralHydro2k;GBRCD,
RO14KIN01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14KIN01,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RO14KIN01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14KIN01,year,gbr14CDate,GBRCD,
RO14KIN01,year,gbr14CDateUncertainty,GBRCD,
RO14KIN01,year,gbrChronologyNotes,GBRCD,
RO14KIN01,year,gbrDataCoverageGroup,GBRCD,
RO14KIN01,year,gbrIsAnomaly,GBRCD,
RO14KIN01,year,gbrIsDatabaseDuplicate,GBRCD,
RO14KIN01,year,gbrUThDate,GBRCD,
RO14KIN01,year,gbrUThDateUncertainty,GBRCD,
RO14KIN01,year,jcpMeasured,CoralHydro2k;GBRCD,
RO14KIN01,year,jcpUsed,CoralHydro2k;GBRCD,
RO14KIN02,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14KIN02,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
RO14KIN02,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14KIN02,year,gbr14CDate,GBRCD,
RO14KIN02,year,gbr14CDateUncertainty,GBRCD,
RO14KIN02,year,gbrChronologyNotes,GBRCD,
RO14KIN02,year,gbrDataCoverageGroup,GBRCD,
RO14KIN02,year,gbrDatingNotes,GBRCD,
RO14KIN02,year,gbrIsAnomaly,GBRCD,
RO14KIN02,year,gbrIsDatabaseDuplicate,GBRCD,
RO14KIN02,year,gbrUThDate,GBRCD,
RO14KIN02,year,gbrUThDateUncertainty,GBRCD,
RO14KIN02,year,jcpMeasured,CoralHydro2k;GBRCD,
RO14KIN02,year,jcpUsed,CoralHydro2k;GBRCD,
RO14MIA01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14MIA01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14MIA01,year,gbr14CDate,GBRCD,
RO14MIA01,year,gbr14CDateUncertainty,GBRCD,
RO14MIA01,year,gbrChronologyNotes,GBRCD,
RO14MIA01,year,gbrDataCoverageGroup,GBRCD,
RO14MIA01,year,gbrIsAnomaly,GBRCD,
RO14MIA01,year,gbrIsDatabaseDuplicate,GBRCD,
RO14MIA01,year,gbrUThDate,GBRCD,
RO14MIA01,year,gbrUThDateUncertainty,GBRCD,
RO14MIA01,year,jcpMeasured,CoralHydro2k;GBRCD,
RO14MIA02,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14MIA02,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14MIA02,year,gbr14CDate,GBRCD,
RO14MIA02,year,gbr14CDateUncertainty,GBRCD,
RO14MIA02,year,gbrChronologyNotes,GBRCD,
RO14MIA02,year,gbrDataCoverageGroup,GBRCD,
RO14MIA02,year,gbrIsAnomaly,GBRCD,
RO14MIA02,year,gbrIsDatabaseDuplicate,GBRCD,
RO14MIA02,year,gbrUThDate,GBRCD,
RO14MIA02,year,gbrUThDateUncertainty,GBRCD,
RO14MIA02,year,jcpMeasured,CoralHydro2k;GBRCD,
RO14SQR01,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14SQR01,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14SQR01,year,gbr14CDate,GBRCD,
RO14SQR01,year,gbr14CDateUncertainty,GBRCD,
RO14SQR01,year,gbrChronologyNotes,GBRCD,
RO14SQR01,year,gbrDataCoverageGroup,GBRCD,
RO14SQR01,year,gbrIsAnomaly,GBRCD,
RO14SQR01,year,gbrIsDatabaseDuplicate,GBRCD,
RO14SQR01,year,gbrUThDate,GBRCD,
RO14SQR01,year,gbrUThDateUncertainty,GBRCD,
RO14SQR01,year,jcpMeasured,CoralHydro2k;GBRCD,
RO14SQR02,year,coralExtensionRate,CoralHydro2k;GBRCD,
RO14SQR02,year,coralTissueThickness,CoralHydro2k;GBRCD,
RO14SQR02,year,gbr14CDate,GBRCD,
RO14SQR02,year,gbr14CDateUncertainty,GBRCD,
RO14SQR02,year,gbrChronologyNotes,GBRCD,
RO14SQR02,year,gbrDataCoverageGroup,GBRCD,
RO14SQR02,year,gbrIsAnomaly,GBRCD,
RO14SQR02,year,gbrIsDatabaseDuplicate,GBRCD,
RO14SQR02,year,gbrUThDate,GBRCD,
RO14SQR02,year,gbrUThDateUncertainty,GBRCD,
RO14SQR02,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER01a,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER01a,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER01a,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER01a,year,gbr14CDate,GBRCD,
SA16HER01a,year,gbr14CDateUncertainty,GBRCD,
SA16HER01a,year,gbrChronologyNotes,GBRCD,
SA16HER01a,year,gbrDataCoverageGroup,GBRCD,
SA16HER01a,year,gbrIsAnomaly,GBRCD,
SA16HER01a,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER01a,year,gbrUThDate,GBRCD,
SA16HER01a,year,gbrUThDateUncertainty,GBRCD,
SA16HER01a,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER01a,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER01b,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER01b,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER01b,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER01b,year,gbr14CDate,GBRCD,
SA16HER01b,year,gbr14CDateUncertainty,GBRCD,
SA16HER01b,year,gbrChronologyNotes,GBRCD,
SA16HER01b,year,gbrDataCoverageGroup,GBRCD,
SA16HER01b,year,gbrIsAnomaly,GBRCD,
SA16HER01b,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER01b,year,gbrUThDate,GBRCD,
SA16HER01b,year,gbrUThDateUncertainty,GBRCD,
SA16HER01b,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER01b,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER02a,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER02a,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER02a,year,coralTissueThickness,CoralHydro2k;GBRCD,
SA16HER02a,year,gbr14CDate,GBRCD,
SA16HER02a,year,gbr14CDateUncertainty,GBRCD,
SA16HER02a,year,gbrChronologyNotes,GBRCD,
SA16HER02a,year,gbrDataCoverageGroup,GBRCD,
SA16HER02a,year,gbrIsAnomaly,GBRCD,
SA16HER02a,year,gbrIsDatabaseDuplicate,GBRCD,
SA16HER02a,year,gbrUThDate,GBRCD,
SA16HER02a,year,gbrUThDateUncertainty,GBRCD,
SA16HER02a,year,jcpMeasured,CoralHydro2k;GBRCD,
SA16HER02a,year,jcpUsed,CoralHydro2k;GBRCD,
SA16HER02b,year,coralExtensionRate,CoralHydro2k;GBRCD,
SA16HER02b,year,coralExtensionRateNotes,CoralHydro2k;GBRCD,
SA16HER02b,year,coralTissueThickness,CoralHydro2k;GBRCD,
