datasetId,pubIndex,doi_raw,doi,ref_source,authors_now,year_now,title_now,journal_now,resolved,source,authors_found,year_found,title_found,journal_found,kind_found,decision,from_store
NAm2kDMuR14G8tlyXfzrDJeDwe,2,,,,"Colenutt, M.",,,,,,,,,,,,FALSE
NAm2kDOfK1uSw7jPOMa9tQimLJ,1,,,,"Woodhouse, C.A.",,,,,,,,,,,,FALSE
NAm2kDOfK1uSw7jPOMa9tQimLJ,2,,,,"Woodhouse, C.A.",,,,,,,,,,,,FALSE
NAm2kDPCw5qqQo60SBG9dL6CeP,1,,,,"Wilson, R.; Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDPCw5qqQo60SBG9dL6CeP,2,,,,"Wilson, R.J.S.",,,,,,,,,,,,FALSE
NAm2kDQKmPYMS4vBu3htALNkHb,1,,,,,,,,,,,,,,,,FALSE
NAm2kDQKmPYMS4vBu3htALNkHb,2,,,,"D'Arrigo, R.D.",,,,,,,,,,,,FALSE
NAm2kDQqe2AHcIrZ3LHSkHupFs,1,,,,"Meko, D.;Baisan, C.H.;Grow, D.;Touchan, R.;Funkhouser, G.",,,,,,,,,,,,FALSE
NAm2kDQqe2AHcIrZ3LHSkHupFs,2,,,,"Meko, D.M.",,,,,,,,,,,,FALSE
NAm2kDRW85zziojD1Rl9JQBize,1,,,,,,,,,,,,,,,,FALSE
NAm2kDRW85zziojD1Rl9JQBize,2,,,,"Lloyd, A.H.",,,,,,,,,,,,FALSE
NAm2kDRcm3sU6LXOcSQU5Fcrwe,1,,,,"Briffa, K.; Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDRcm3sU6LXOcSQU5Fcrwe,2,,,,"Briffa, K.R.",,,,,,,,,,,,FALSE
NAm2kDSFxJ7I3LNHj4DSLnNhnB,1,,,,,,,,,,,,,,,,FALSE
NAm2kDSFxJ7I3LNHj4DSLnNhnB,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDT4MMFZNkVqcsbxUYBAKy,1,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDT4MMFZNkVqcsbxUYBAKy,2,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDTjDuNja6x3LN1j5jxq0d,1,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDTjDuNja6x3LN1j5jxq0d,2,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDUDfYLAwIhnoybObCaehp,1,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDUDfYLAwIhnoybObCaehp,2,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDUcTzOti5d4wdofcVAYrF,1,,,,"Luckman, B.; St. George, S.",,,,,,,,,,,,FALSE
NAm2kDUcTzOti5d4wdofcVAYrF,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDUdB5GVc1yBVFLgsluuqn,1,,,,"Aravena, J.C.; Morimoto, D.; Watson, E.; Youngblut, D.; Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDUdB5GVc1yBVFLgsluuqn,2,,,,"Aravena, J.C.",,,,,,,,,,,,FALSE
NAm2kDW0WmC3TLI9gK6FCsbWyD,1,,,,"Youngblut, D.K.; Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDW0WmC3TLI9gK6FCsbWyD,2,,,,"Youngblut, D.",,,,,,,,,,,,FALSE
NAm2kDW47g8bpfxQKPoy5Jmd8Y,1,,,,"Luckman, B.; Reynolds, J.; St. George, S.",,,,,,,,,,,,FALSE
NAm2kDW47g8bpfxQKPoy5Jmd8Y,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDWMrxp8rZS8wY3Z7dQjUE,1,,,,,,,,,,,,,,,,FALSE
NAm2kDWMrxp8rZS8wY3Z7dQjUE,2,,,,"Graumlich, L.J.",,,,,,,,,,,,FALSE
NAm2kDY5iDvi91XBrrL4rn74SL,1,,,,"Meko, D.;Baisan, C.H.;Touchan, R.;Grow, D.;Funkhouser, G.",,,,,,,,,,,,FALSE
NAm2kDY5iDvi91XBrrL4rn74SL,2,,,,"Meko, D.M.",,,,,,,,,,,,FALSE
NAm2kDYuJRqhojY8ZbsTb7anxX,1,,,,"Briffa, K.; Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDYuJRqhojY8ZbsTb7anxX,2,,,,"Briffa, K.R.",,,,,,,,,,,,FALSE
NAm2kDZGrFlv34qQMjnMLpQmx8,1,,,,"Meko, D.;Baisan, C.H.;Funkhouser, G.;Miller, R.;Touchan, R.",,,,,,,,,,,,FALSE
NAm2kDZGrFlv34qQMjnMLpQmx8,2,,,,"Meko, D.M.",,,,,,,,,,,,FALSE
NAm2kDZK8H6dGmIq5KudILgXav,1,,,,"Peterson, D.W.; Peterson, D.L.",,,,,,,,,,,,FALSE
NAm2kDZK8H6dGmIq5KudILgXav,2,,,,"Peterson, D.W.",,,,,,,,,,,,FALSE
NAm2kDa634MC3Z7TunjPVdfOsN,1,,,,"Briffa, K.; Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDa634MC3Z7TunjPVdfOsN,2,,,,"Briffa, K.R.",,,,,,,,,,,,FALSE
NAm2kDaLtYtIs8uMeKo0mDjXSg,1,,,,"Graybill, D.A.; Lamarche, V.C.",,,,,,,,,,,,FALSE
NAm2kDaLtYtIs8uMeKo0mDjXSg,2,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDaOP2Ex0JYHk0NaGT25yV,1,,,,"Cleaveland, M.K.; Harlan, T.P.",,,,,,,,,,,,FALSE
NAm2kDaOP2Ex0JYHk0NaGT25yV,2,,,,"Cleaveland, M.K.",,,,,,,,,,,,FALSE
NAm2kDbcLpcFj755Jv7PtqPzAA,1,,,,"Luckman, B.; Watson, H.; St. George, S.",,,,,,,,,,,,FALSE
NAm2kDbcLpcFj755Jv7PtqPzAA,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDcprWeVdMBXqK7ZtVwVrh,1,,,,"Kenigsberg, M.; Luckman, B.; Youngblut, D.",,,,,,,,,,,,FALSE
NAm2kDcprWeVdMBXqK7ZtVwVrh,2,,,,"Kenigsberg, M.",,,,,,,,,,,,FALSE
NAm2kDdoK3eTwLLZFJJcjPyDfC,1,,,,"Perkins, D. L.",,,,,,,,,,,,FALSE
NAm2kDdoK3eTwLLZFJJcjPyDfC,2,,,,"Perkins, D.L.",,,,,,,,,,,,FALSE
NAm2kDduNoPxJ4R02Z9JBhXB2G,1,,,,,,,,,,,,,,,,FALSE
NAm2kDduNoPxJ4R02Z9JBhXB2G,2,,,,"Henock, W.E.S.",,,,,,,,,,,,FALSE
NAm2kDeDAT0PjG2VBy6Th5mgSm,1,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDeDAT0PjG2VBy6Th5mgSm,2,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDfDZIDgHkexa7NaV7yFMP,1,,,,"Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDfDZIDgHkexa7NaV7yFMP,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDfvwosiSBom3CdcHHEbOl,1,,,,,,,,,,,,,,,,FALSE
NAm2kDfvwosiSBom3CdcHHEbOl,2,,,,"Jacoby, G.C.",,,,,,,,,,,,FALSE
NAm2kDgKKvZpZGu6vUBT4EzBqH,1,,,,"Youngblut, D.K.; Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDgKKvZpZGu6vUBT4EzBqH,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDhF6IHCSI9lYv1s0GK3HX,1,,,,"Briffa, K.; Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDhF6IHCSI9lYv1s0GK3HX,2,,,,"Briffa, K.R.",,,,,,,,,,,,FALSE
NAm2kDhNuiFQzauM5EZz4ky61g,1,,,,"Wilson, R.; Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDhNuiFQzauM5EZz4ky61g,2,,,,"Wilson, R.J.S.",,,,,,,,,,,,FALSE
NAm2kDhlTCb6LFQJOP9s960HCp,1,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDhlTCb6LFQJOP9s960HCp,2,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDiia2LjXwdY759bgfEep9,1,,,,Sauchyn and St-Jacques,,,,,,,,,,,,FALSE
NAm2kDiia2LjXwdY759bgfEep9,2,,,,"Sauchyn, D.",,,,,,,,,,,,FALSE
NAm2kDjPSkJa1TZrA3LG4sAgta,1,,,,"Earle, C. J.; Brubaker, L.B.; Segura, G.",,,,,,,,,,,,FALSE
NAm2kDjPSkJa1TZrA3LG4sAgta,2,,,,"Earle, C.J.",,,,,,,,,,,,FALSE
NAm2kDjxEJQTl1xtJnklrF3pDr,1,,,,"Woodhouse, C.A.; Brown, P.M.; Lukas, J.",,,,,,,,,,,,FALSE
NAm2kDjxEJQTl1xtJnklrF3pDr,2,,,,"Woodhouse, C.A.",,,,,,,,,,,,FALSE
NAm2kDkIH4qzefGe06k4XfqL9T,1,,,,"Parish, R.",,,,,,,,,,,,FALSE
NAm2kDkIH4qzefGe06k4XfqL9T,2,,,,"Parish, R. ",,,,,,,,,,,,FALSE
NAm2kDkMCdZEZxGj7Z5G5Ag7Nr,1,,,,"Youngblut, D.K.; Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDkMCdZEZxGj7Z5G5Ag7Nr,2,,,,"Youngblut, D.",,,,,,,,,,,,FALSE
NAm2kDlBYXGKfyFaGD56I5kh9z,1,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDlBYXGKfyFaGD56I5kh9z,2,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDleJErJfff0Ycyp35pzGd,1,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDleJErJfff0Ycyp35pzGd,2,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDll0kU1luszijSaMGpwxm,1,,,,,,,,,,,,,,,,FALSE
NAm2kDll0kU1luszijSaMGpwxm,2,,,,"Peterson, D.W.",,,,,,,,,,,,FALSE
NAm2kDm7Zy2yLLt6dYBTpuAfM5,1,,,,"Cleaveland, M.K.; Harlan, T.P.",,,,,,,,,,,,FALSE
NAm2kDm7Zy2yLLt6dYBTpuAfM5,2,,,,"Cleaveland, M.K.",,,,,,,,,,,,FALSE
NAm2kDmJ4ryEiuo84hFL5ChLeR,1,,,,"Briffa, K.; Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDmJ4ryEiuo84hFL5ChLeR,2,,,,"Briffa, K.R.",,,,,,,,,,,,FALSE
NAm2kDnn2adOPnQG8mCpubUk5Y,1,,,,"Luckman, B.; St. George, S.",,,,,,,,,,,,FALSE
NAm2kDnn2adOPnQG8mCpubUk5Y,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDnwBPDJGkC5lNRhFD2Eps,1,,,,"King, J.C.",,,,,,,,,,,,FALSE
NAm2kDnwBPDJGkC5lNRhFD2Eps,2,,,,"King, J.C.",,,,,,,,,,,,FALSE
NAm2kDoCKMLVUJ8UAnzek1FKTF,1,,,,"Briffa, K.; Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDoCKMLVUJ8UAnzek1FKTF,2,,,,"Briffa, K.R.",,,,,,,,,,,,FALSE
NAm2kDqVfFoRBcARRXGQOrlE8m,1,,,,"Luckman, B.; Watson, H.",,,,,,,,,,,,FALSE
NAm2kDqVfFoRBcARRXGQOrlE8m,2,,,,"Luckman, B.H.",,,,,,,,,,,,FALSE
NAm2kDqjsGCVKDSFc3LfooWkCE,1,,,,,,,,,,,,,,,,FALSE
NAm2kDqjsGCVKDSFc3LfooWkCE,2,,,,"Graumlich, L.J.",,,,,,,,,,,,FALSE
NAm2kDr8l5wM6NFCPJXPTLHmVM,1,,,,"Meko, D.; Basin, C.; Funkhouser, G.",,,,,,,,,,,,FALSE
NAm2kDr8l5wM6NFCPJXPTLHmVM,2,,,,"Meko, D.M.",,,,,,,,,,,,FALSE
NAm2kDrE8Vpf1PMjDc83Dg5hUX,1,,,,,,,,,,,,,,,,FALSE
NAm2kDrE8Vpf1PMjDc83Dg5hUX,2,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDsm4KRiCqRqIkRH35Iwre,1,,,,"Cleaveland, M.K.; Harlan, T.P.",,,,,,,,,,,,FALSE
NAm2kDsm4KRiCqRqIkRH35Iwre,2,,,,"Cleaveland, M.K.",,,,,,,,,,,,FALSE
NAm2kDt1XX8SxgvH4P4HaIinjm,1,,,,,,,,,,,,,,,,FALSE
NAm2kDt1XX8SxgvH4P4HaIinjm,2,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDtLBi6TbJAx1pg3eLY4bB,1,,,,"Kenigsberg, M.; Luckman, B.",,,,,,,,,,,,FALSE
NAm2kDtLBi6TbJAx1pg3eLY4bB,2,,,,"Kenigsberg, M.",,,,,,,,,,,,FALSE
NAm2kDtQ4IuYaXXzxkfU627w3v,1,,,,"Meko, D.;Baisan, C.H.;Touchan, R.;Grow, D.;Funkhouser, G.",,,,,,,,,,,,FALSE
NAm2kDtQ4IuYaXXzxkfU627w3v,2,,,,"Meko, D.M.",,,,,,,,,,,,FALSE
NAm2kDtmBpJWAQE3oclwosSpwk,1,,,,"Briffa, K.; Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDtmBpJWAQE3oclwosSpwk,2,,,,"Briffa, K.R.",,,,,,,,,,,,FALSE
NAm2kDtnBsTJkeI3e0yif0ioDL,1,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDtnBsTJkeI3e0yif0ioDL,2,,,,"Graybill, D.A.",,,,,,,,,,,,FALSE
NAm2kDtrCFwVp9HIix6m1CwHyC,1,,,,,,,,,,,,,,,,FALSE
NAm2kDtrCFwVp9HIix6m1CwHyC,2,,,,"Heyerdahl, E.K.",,,,,,,,,,,,FALSE
NAm2kDwZOgHrupegO4TB9LgTiN,1,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDwZOgHrupegO4TB9LgTiN,2,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDwuMGH7G1T6capUmbmNNr,1,,,,R. D'Arrigo   E. Mashig   D. Frank   R. Wilson   G. Jacoby,,,,,,,,,,,,FALSE
NAm2kDwuMGH7G1T6capUmbmNNr,2,,,,"D'Arrigo, R.D.",,,,,,,,,,,,FALSE
NAm2kDxZnDewET81FK7P8RlH6L,1,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDxZnDewET81FK7P8RlH6L,2,,,,"Schweingruber, F.H.",,,,,,,,,,,,FALSE
NAm2kDxlpGsU1lqEqZwtTwTfKu,1,,,,"Fritts, H.C.",,,,,,,,,,,,FALSE
NAm2kDxlpGsU1lqEqZwtTwTfKu,2,,,,"Fritts, H.C.",,,,,,,,,,,,FALSE
NAm2kDyMF5dUSMK4xzzodnybwv,1,,,,,,,,,,,,,,,,FALSE
NAm2kDyMF5dUSMK4xzzodnybwv,2,,,,"Sauchyn, D.",,,,,,,,,,,,FALSE
NAm2kDzFvcG0i2CoFvBhBaaOQZ,1,,,,"Cleaveland, M.K.; Harlan, T.P.",,,,,,,,,,,,FALSE
NAm2kDzFvcG0i2CoFvBhBaaOQZ,2,,,,"Cleaveland, M.K.",,,,,,,,,,,,FALSE
NAm2kDzhmZpzd7i7wGGwOBcwVu,1,,,,"Graumlich, L.J.",,,,,,,,,,,,FALSE
NAm2kDzhmZpzd7i7wGGwOBcwVu,2,,,,"Graumlich, L.J.",,,,,,,,,,,,FALSE
NRqNA8uZirfFuZD0Itpk,2,,,,,,,,,,,,,,,,FALSE
OD8m0rIPPDwxYlim7z0y,2,,,,,,,,,,,,,,,,FALSE
OHVdVCq0baAD0SvMFClE,1,,,,,2006,,,,,,,,,,,FALSE
OK0cj8nMIvd2l53b8UFl,1,,,,,,,,,,,,,,,,FALSE
OK0cj8nMIvd2l53b8UFl,2,,,,,,,,,,,,,,,,FALSE
OO3vRJwakWo7gkDxXOIB,2,,,,,,,,,,,,,,,,FALSE
OPfn7B6Oaj9pi1JbeuO3,2,,,,,,,,,,,,,,,,FALSE
OUGhFEV6bL1g9ZUc1I95,1,,,,missing,,,,,,,,,,,,FALSE
OXQ3Cph0gEHuRkekxBQf,1,,,,missing,,,,,,,,,,,,FALSE
OXTeNGJO9EBHDaM0OFp5,1,,,,,,,,,,,,,,,,FALSE
OXTeNGJO9EBHDaM0OFp5,2,,,,,,,,,,,,,,,,FALSE
OkbBy9KuvMavcosgyD4X,1,,,,missing,,,,,,,,,,,,FALSE
Oup7GUZ09dVoe4JynkGu,2,,,,,,,,,,,,,,,,FALSE
P0VcVR7BMT5DYaO0FSA1,1,,,,,,,,,,,,,,,,FALSE
P0VcVR7BMT5DYaO0FSA1,2,,,,,,,,,,,,,,,,FALSE
P4i6zX0YzzxOVpJ9ENU0,2,,,,,,,,,,,,,,,,FALSE
PD0284f8d98b04ee6e5fd0dbedccbec230,1,Brugam and Johnson (1997),,,,,,,,,,,,,,,FALSE
PD046b906cd549ac428e0061ad5765e36c,1,Yu and McAndrews (1994),,,,,,,,,,,,,,,FALSE
PD06c36af5f7bbd1fd51fa185ae6b001cb,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD07448031eb41e1f5f4cbd10d2d81f65c,1,Gavin et al. (2009),,,,,,,,,,,,,,,FALSE
PD082c74c2058c70719915a6a6e9d6c4fe,1,Watts (1979); Webb and Webb (1988),,,,,,,,,,,,,,,FALSE
PD08e4b7a51d217624d9350978a793842e,1,Lynch (1998),,,,,,,,,,,,,,,FALSE
PD0d4ae3c535b3d86e45ed325cd6d2e7d6,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD10fea06461debfb56719e5f2b983e690,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD11a20654cac426574c6a95701f62b012,1,Last (1990),,,,,,,,,,,,,,,FALSE
PD11aafa805cdbb652494c9746577e8eec,1,Watts (1979); Webb (1990),,,,,,,,,,,,,,,FALSE
PD11cf80b876a2f4d5bd7e1042d6f56b01,1,Oviatt et al. (1992),,,,,,,,,,,,,,,FALSE
PD123404330e96483a0ea5410736668cde,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD12ac76bbe93c0fe8e062378a858f9980,1,Enzel et al. (2003); Meek (1999),,,,,,,,,,,,,,,FALSE
PD132b55cf90ffbd52ba9413014220fd0e,1,Fall (1998),,,,,,,,,,,,,,,FALSE
PD14958fa1dd67889f16a6be3b6542ef91,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD17ef6fe1667b124b5edf21069e38446e,1,Davis and Davis (1980),,,,,,,,,,,,,,,FALSE
PD1801a6d7624231b1d5bb54ff9645e297,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD19a71c4650f87f46392d90c30eaea3eb,1,Langford (2003),,,,,,,,,,,,,,,FALSE
PD1aad54f087bc42233e6ea00a83cedaf2,1,Winkler and Sanford (1995),,,,,,,,,,,,,,,FALSE
PD1d0e557493989e5eb269a2b92c2681b8,1,Miouse et al. (2002),,,,,,,,,,,,,,,FALSE
PD1f4c7b979cda618ecabbd755042822b3,1,Watts (1971),,,,,,,,,,,,,,,FALSE
PD217d06e853175cd24e27d643b0b98e49,1,Winkler and Sanford (1995),,,,,,,,,,,,,,,FALSE
PD2482ab251efe3d3bcdca4e78fd2334cd,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD24a4d540fccd8e130fa911e0156de376,1,Fall (1998),,,,,,,,,,,,,,,FALSE
PD2918a82372bdeee9b0e5cb748a68c96b,1,Watts (1979); Webb and Webb (1988),,,,,,,,,,,,,,,FALSE
PD29bb2529553c2fedc7cbb8bc7f96fe0a,1,Thompson et al. (1990),,,,,,,,,,,,,,,FALSE
PD2d57ecadb12eb9ab16015091257c2f6a,1,Davis and Davis (1980),,,,,,,,,,,,,,,FALSE
PD2d749da2991a696007857454006425da,1,Watts (1975); Harrison (1988),,,,,,,,,,,,,,,FALSE
PD2dd00a4571347589ff0183ae3c76dd98,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD306a197df749da7f9edeccfea2120ab4,1,Schmieder et al. (2013),,,,,,,,,,,,,,,FALSE
PD3215943c23b508b88aa829cc412099ee,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD331ec0a84adee120dd4f864f252ee28f,1,Bailey (1972),,,,,,,,,,,,,,,FALSE
PD33f9127dae6339aeab7e7304ba0cffd0,1,Webb (1990),,,,,,,,,,,,,,,FALSE
PD36308992647b60a4a5bb0430ab872b0f,1,Yu et al. (1997),,,,,,,,,,,,,,,FALSE
PD385d94e8719c33287865345c1068b25d,1,White and Mathewes (1982),,,,,,,,,,,,,,,FALSE
PD38b66fac2ad5f858d9e47aedabdc02cf,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD3904fe4d33cda748cc1e403cc9cbc72d,1,Mathewes and King (1989),,,,,,,,,,,,,,,FALSE
PD39c747d9205f20308af166536d749e55,1,Delcourt et al. (1983); Harrison (1988); Webb and Webb (1988),,,,,,,,,,,,,,,FALSE
PD40e71417fa73066099ea0b3f3ae1c963,1,Beetham and Niering (1961),,,,,,,,,,,,,,,FALSE
PD41c820827f70a4a2501f91830f1e3138,1,Vance et al. (1983),,,,,,,,,,,,,,,FALSE
PD429c127d13f10cba909204dc9d9b8cf9,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD42fdbde68743094488286b336eb7c7f7,1,Roy et al. (2003),,,,,,,,,,,,,,,FALSE
PD462071bda21b46f1fa046322c5bcc343,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD465480ecafe4b01d093ec2074f8dc5bd,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD465b7ffe44182e12f937346a5010fa95,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD46f85514c780ca4bffc88d702c12e181,1,Asnong (1998),,,,,,,,,,,,,,,FALSE
PD499e19e76b9f950e08defcd3aff02587,1,Watts (1979),,,,,,,,,,,,,,,FALSE
PD4a7d97c4afef6ea2f6968a625f3a920e,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD4ac0ba23e622a4b2af4a8a972c14ca22,1,Hutchinson et al. (1981),,,,,,,,,,,,,,,FALSE
PD4f0bda4606728490955a7944518cee16,1,Winkler and Sanford (1995),,,,,,,,,,,,,,,FALSE
PD4ff3b422104db63ddab83097a0420be6,1,Chengyu and Jackson (1999),,,,,,,,,,,,,,,FALSE
PD515b00999ac5a60d3f0b32bc45942678,1,Wright et al. (1985); Sears (1961),,,,,,,,,,,,,,,FALSE
PD518a1c0c912913e19047eb3b30fcba15,1,Roy et al. (2003),,,,,,,,,,,,,,,FALSE
PD563c509554e6fffa5b79680ed35fb4a4,1,Webb (1990),,,,,,,,,,,,,,,FALSE
PD564ecf5bf640766a8f54d7e5f6a5dc70,1,Bacon et al. (2006),,,,,,,,,,,,,,,FALSE
PD57aa5be8ec27df3a9c1197219467263c,1,Winkler et al. (1986),,,,,,,,,,,,,,,FALSE
PD57d57efd6266ed892f46a70d6ddaa1fd,1,Bigelow (1997),,,,,,,,,,,,,,,FALSE
PD580e530eaed879f7ce16d0a2488782a7,1,Wright et al. (1985),,,,,,,,,,,,,,,FALSE
PD583b8a321221d770b71053a96d3d57ac,1,Grimm (unpub) in NAPD,,,,,,,,,,,,,,,FALSE
PD58bf649fa20a7f336c8a4d9a8f104c90,1,Last and Schweyen (1985),,,,,,,,,,,,,,,FALSE
PD5a92e44a63e2722720af9d088761db35,1,"Cohen et al (2000); Nigrini et al. (2000); Allison (1982); Freidel (1998, 2001)",,,,,,,,,,,,,,,FALSE
PD62faaa8658e6ce5381e5c3589a274601,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD63f1193fbf89a83efa9b3fd5a070f701,1,Chengyu and Jackson (1999),,,,,,,,,,,,,,,FALSE
PD662518ab5b3c8739d7423a5941b8b772,1,Watts (1979),,,,,,,,,,,,,,,FALSE
PD67aecee7179e39eae431f8f1c3b75ac0,1,Last et al (1998),,,,,,,,,,,,,,,FALSE
PD67cf821818f32fd28cdd8ec27c2c1f4b,1,Locke and Schwalb (1997),,,,,,,,,,,,,,,FALSE
PD6c68c7183fd015be28971b2408f38c50,1,Markgraf et al.,,,,,,,,,,,,,,,FALSE
PD6d48c49b1f193ed7f3861705d27e4ae2,1,Jayko et al. (2008),,,,,,,,,,,,,,,FALSE
PD6fd18d7ef5d15798b71aca23b00dfc7a,1,Webb (1990),,,,,,,,,,,,,,,FALSE
PD71037adc750cbf16d864b11db227b57e,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD7144db2d2fce0779e106014a7dbd7244,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD7583623d680211d464c6bb8305c9f43b,1,Winkler and Sanford (1995),,,,,,,,,,,,,,,FALSE
PD75d839f4b101b91db8f226f857dd485a,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD76da23b94dabf2fe8a6dca15df366c10,1,Dwyer et al. (1996),,,,,,,,,,,,,,,FALSE
PD7911c67bc34c4baf58f208ece6d8d7c0,1,Nichols (1967),,,,,,,,,,,,,,,FALSE
PD79bc2385e392509fc84e36de4d325774,1,Cotter and Crowl 1981,,,,,,,,,,,,,,,FALSE
PD7a6f6e5a76345a6a33bfb55e5f06a495,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD7b3a8192250f4a5e563d63413c43b87c,1,Vance et al (1983); Forbes and Hickman (1981),,,,,,,,,,,,,,,FALSE
PD8067a4a823aa0f8038660997a1777ef0,1,Delcourt (1979),,,,,,,,,,,,,,,FALSE
PD8367a41ca4b5062a3359cbe4bac413ba,1,Wigand (1987),,,,,,,,,,,,,,,FALSE
PD845bae36ad18b34c4a083f2a0d5d1a66,1,Grimm et al. (2009),,,,,,,,,,,,,,,FALSE
PD85f4e91d2e8c5ac2ca06ad8f8a092164,1,Winkler and Sanford (1995),,,,,,,,,,,,,,,FALSE
PD864826ba17a6d47764cc91f60a95f0c5,1,Munroe and Laabs (2013); Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD890cf7229dd5db01bebf9f466a603a97,1,Schweger & Hickman (1989),,,,,,,,,,,,,,,FALSE
PD8968f51ea3930acc0b735eae00697792,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD8cbb98b1984b31ec24820d0b69482298,1,Shuman et al. (2009a); Grimm (1984),,,,,,,,,,,,,,,FALSE
PD8cda0e8c4a9a0566a6fee3de4fad76d6,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
PD8df51513db71a23b92346a51467ba982,1,Davis and Davis (1980),,,,,,,,,,,,,,,FALSE
PD8fbfae1fd2bd2e7465c95091d99830d9,1,Schmieder et al. (2011),,,,,,,,,,,,,,,FALSE
PD902e16d49237470dcb355fb7a72019af,1,Reheis (1999); Miflin & Wheat (1979),,,,,,,,,,,,,,,FALSE
