file,key,value,disposition,remove
MS04ICNI.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS04ICNI.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS04ICNI.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS05LKLF.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
MS05LKLF.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS05LKLF.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS05LKLF.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS06DLDS.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
MS06DLDS.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
MS06DLDS.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
MS06DLDS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS06DLDS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS06DLGS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS06DLGS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS07JRGM.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS07JRGM.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS07LSSP.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS07LSSP.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS07MMNP.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
MS07MMNP.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS07MMNP.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS07MMNP.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS07RCNA.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
MS07RCNA.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS07RCNA.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS07RCNA.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS07SWGG.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS07SWGG.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS08UAPM.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
MS08UAPM.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS08UAPM.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS08UAPM.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS09DOIP.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
MS09DOIP.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
MS09DOIP.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
MS09DOIP.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS09DOIP.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS09TCIS.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
MS09TCIS.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS09TCIS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS09TCIS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS10BLMS.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
MS10BLMS.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
MS10BLMS.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
MS10BLMS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS10BLMS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS10JTMA.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
MS10JTMA.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS10JTMA.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS10JTMA.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS11ANMN.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS11ANMN.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS11ANMS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS11ANMS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS11CSCN.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
MS11CSCN.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
MS11CSCN.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
MS11CSCN.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS11CSCN.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS11CSCS.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
MS11CSCS.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
MS11CSCS.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
MS11CSCS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS11CSCS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS11FAPM.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
MS11FAPM.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS11FAPM.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS11FAPM.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS11KWFS.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
MS11KWFS.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS11KWFS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS11KWFS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS11SENS.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
MS11SENS.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS11SENS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS11SENS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS12CCCH.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
MS12CCCH.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
MS12CCCH.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
MS12CCCH.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS12CCCH.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS14MOLS.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
MS14MOLS.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS14MOLS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS14MOLS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS14MORR.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
MS14MORR.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
MS14MORR.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
MS14MORR.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS14MORR.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS15BATP.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
MS15BATP.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS15BATP.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS15BATP.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS15VIBC.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
MS15VIBC.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS15VIBC.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS15VIBC.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS96LKSS.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
MS96LKSS.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS96LKSS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS96LKSS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MS99LWSC.lpd,environmentInterpretation1_variable,sea surface temperature,restatement,TRUE
MS99LWSC.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
MS99LWSC.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MS99LWSC.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MU17DOA01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MU17DOA01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MU18GSI01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MU18GSI01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MU18NPI01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MU18NPI01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
MU18RED04.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
MU18RED04.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Muna.Evans.2026.lpd,Interpretation1_direction,,empty,TRUE
Muna.Evans.2026.lpd,Interpretation1_scope,,empty,TRUE
Muna.Evans.2026.lpd,Interpretation1_variableDetail,,empty,TRUE
NA09MAL01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
NA09MAL01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
NAegean.Griggs.2007.lpd,Interpretation1_direction,,empty,TRUE
NAegean.Griggs.2007.lpd,Interpretation1_scope,,empty,TRUE
NAegean.Griggs.2007.lpd,Interpretation1_variableDetail,,empty,TRUE
NaturalBridgecaverns.Wong.2015.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
NaturalBridgecaverns.Wong.2015.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
NegroRiver.Lucas.2022.lpd,Interpretation1_direction,,empty,TRUE
NegroRiver.Lucas.2022.lpd,Interpretation1_scope,,empty,TRUE
NegroRiver.Lucas.2022.lpd,Interpretation1_variableDetail,,empty,TRUE
NegroRiver.Wang.2025.lpd,Interpretation1_direction,,empty,TRUE
NegroRiver.Wang.2025.lpd,Interpretation1_scope,,empty,TRUE
NegroRiver.Wang.2025.lpd,Interpretation1_variableDetail,,empty,TRUE
NETurkey.MartinBenito.2016.lpd,Interpretation1_direction,,empty,TRUE
NETurkey.MartinBenito.2016.lpd,Interpretation1_scope,,empty,TRUE
NETurkey.MartinBenito.2016.lpd,Interpretation1_variableDetail,,empty,TRUE
NeuquenRiver.Mundo.2012.lpd,Interpretation1_direction,,empty,TRUE
NeuquenRiver.Mundo.2012.lpd,Interpretation1_scope,,empty,TRUE
NeuquenRiver.Mundo.2012.lpd,Interpretation1_variableDetail,,empty,TRUE
NightcliffReef.Patterson.2023.lpd,Interpretation1_direction,,empty,TRUE
NightcliffReef.Patterson.2023.lpd,Interpretation1_scope,,empty,TRUE
NightcliffReef.Patterson.2023.lpd,Interpretation1_variableDetail,,empty,TRUE
Nora.Laird.2003.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Nora.Laird.2003.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
NorthernPatagonia.Hadad.2021.lpd,Interpretation1_direction,,empty,TRUE
NorthernPatagonia.Hadad.2021.lpd,Interpretation1_scope,,empty,TRUE
NorthernPatagonia.Hadad.2021.lpd,Interpretation1_variableDetail,,empty,TRUE
NorthPatagoniaARAR.Neukom.2011.lpd,Interpretation1_direction,,empty,TRUE
NorthPatagoniaARAR.Neukom.2011.lpd,Interpretation1_scope,,empty,TRUE
NorthPatagoniaARAR.Neukom.2011.lpd,Interpretation1_variableDetail,,empty,TRUE
NU09FAN01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
NU09FAN01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
NU11PAL01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
NU11PAL01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Olympus.Klesse.2015.lpd,Interpretation1_direction,,empty,TRUE
Olympus.Klesse.2015.lpd,Interpretation1_scope,,empty,TRUE
Olympus.Klesse.2015.lpd,Interpretation1_variableDetail,,empty,TRUE
Oregoncavesnationalmonument.Ersek.2012.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Oregoncavesnationalmonument.Ersek.2012.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
OS13NGP01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
OS13NGP01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
OS14RIP01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
OS14RIP01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
OS14UCP01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
OS14UCP01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Palmyra.Sanchez.2020.lpd,Interpretation1_direction,,empty,TRUE
Palmyra.Sanchez.2020.lpd,Interpretation1_scope,,empty,TRUE
Palmyra.Sanchez.2020.lpd,Interpretation1_variableDetail,,empty,TRUE
Paraisocave.Wang.2017.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Paraisocave.Wang.2017.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
PF04PBA01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
PF04PBA01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
PF19LAR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
PF19LAR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
PinkPanthercave.Asmerom.2007.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
PinkPanthercave.Asmerom.2007.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Pomamanta.Rodriguez-Morata_2025.lpd,Interpretation1_direction,,empty,TRUE
Pomamanta.Rodriguez-Morata_2025.lpd,Interpretation1_scope,,empty,TRUE
Pomamanta.Rodriguez-Morata_2025.lpd,Interpretation1_variableDetail,,empty,TRUE
Poprad.Bueantgen.2010.lpd,Interpretation1_direction,,empty,TRUE
Poprad.Bueantgen.2010.lpd,Interpretation1_scope,,empty,TRUE
Poprad.Bueantgen.2010.lpd,Interpretation1_variableDetail,,empty,TRUE
PrimerosPinos_Hadad_2016.lpd,Interpretation1_direction,,empty,TRUE
PrimerosPinos_Hadad_2016.lpd,Interpretation1_scope,,empty,TRUE
PrimerosPinos_Hadad_2016.lpd,Interpretation1_variableDetail,,empty,TRUE
QU06RAB01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
QU06RAB01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
QU96ESV01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
QU96ESV01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Queniza.Morales.2012.lpd,Interpretation1_direction,,empty,TRUE
Queniza.Morales.2012.lpd,Interpretation1_scope,,empty,TRUE
Queniza.Morales.2012.lpd,Interpretation1_variableDetail,,empty,TRUE
Qunfcave.Fleitmann.2007.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Qunfcave.Fleitmann.2007.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
RA19PAI01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
RA19PAI01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
RA20TAI01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
RA20TAI01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
RE18CAY01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
RE18CAY01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Rebolledo.Hadad.2021.lpd,Interpretation1_direction,,empty,TRUE
Rebolledo.Hadad.2021.lpd,Interpretation1_scope,,empty,TRUE
Rebolledo.Hadad.2021.lpd,Interpretation1_variableDetail,,empty,TRUE
Rewalsar.Singh.2020.lpd,Interpretation1_direction,,empty,TRUE
Rewalsar.Singh.2020.lpd,Interpretation1_scope,,empty,TRUE
Rewalsar.Singh.2020.lpd,Interpretation1_variableDetail,,empty,TRUE
RI10PBL01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
RI10PBL01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
RioAgrio_HADAD_2016.lpd,Interpretation1_direction,,empty,TRUE
RioAgrio_HADAD_2016.lpd,Interpretation1_scope,,empty,TRUE
RioAgrio_HADAD_2016.lpd,Interpretation1_variableDetail,,empty,TRUE
RioAlumineOeste.Hadad.2021.lpd,Interpretation1_direction,,empty,TRUE
RioAlumineOeste.Hadad.2021.lpd,Interpretation1_scope,,empty,TRUE
RioAlumineOeste.Hadad.2021.lpd,Interpretation1_variableDetail,,empty,TRUE
RO19MAR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
RO19MAR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
RO19PAR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
RO19PAR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
RoundLake.Schmieder.2011.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
RoundLake.Schmieder.2011.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SA16CLA01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SA16CLA01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SA18GBR01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SA18GBR01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SA20FAN02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SA20FAN02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Sahiyacave.Sinha.2015.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Sahiyacave.Sinha.2015.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Sanbaocave.Dong.2010.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Sanbaocave.Dong.2010.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SH92PUN01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SH92PUN01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Shatucacave.Bustamante.2016.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Shatucacave.Bustamante.2016.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Shigaocave.Jiang.2012.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Shigaocave.Jiang.2012.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Shilloi.Yadav.2022.lpd,Interpretation1_direction,,empty,TRUE
Shilloi.Yadav.2022.lpd,Interpretation1_scope,,empty,TRUE
Shilloi.Yadav.2022.lpd,Interpretation1_variableDetail,,empty,TRUE
SJordan.Touchan.1999.lpd,Interpretation1_direction,,empty,TRUE
SJordan.Touchan.1999.lpd,Interpretation1_scope,,empty,TRUE
SJordan.Touchan.1999.lpd,Interpretation1_variableDetail,,empty,TRUE
Skuleskogen.Stridbeck.2026.lpd,Interpretation1_direction,,empty,TRUE
Skuleskogen.Stridbeck.2026.lpd,Interpretation1_scope,,empty,TRUE
Skuleskogen.Stridbeck.2026.lpd,Interpretation1_variableDetail,,empty,TRUE
SM06LKF01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SM06LKF01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SM06LKF02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SM06LKF02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Smolikas.Esper.2021.lpd,Interpretation1_direction,,empty,TRUE
Smolikas.Esper.2021.lpd,Interpretation1_scope,,empty,TRUE
Smolikas.Esper.2021.lpd,Interpretation1_variableDetail,,empty,TRUE
Sofularcave.Fleitmann.2009.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Sofularcave.Fleitmann.2009.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Soniquera.Morales.2012.lpd,Interpretation1_direction,,empty,TRUE
Soniquera.Morales.2012.lpd,Interpretation1_scope,,empty,TRUE
Soniquera.Morales.2012.lpd,Interpretation1_variableDetail,,empty,TRUE
Soreqcave.Orland.2009.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Soreqcave.Orland.2009.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SouthernAmazonBasin.Lopez.2017.lpd,Interpretation1_direction,,empty,TRUE
SouthernAmazonBasin.Lopez.2017.lpd,Interpretation1_scope,,empty,TRUE
SouthernAmazonBasin.Lopez.2017.lpd,Interpretation1_variableDetail,,empty,TRUE
SP05MAAT.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
SP05MAAT.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
SP05MAAT.lpd,environmentInterpretation1_seasonality,Dec-Feb,duplicate,TRUE
SP05MAAT.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP05MAAT.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SP10CACN.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
SP10CACN.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
SP10CACN.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP10CACN.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SP10HAUS.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
SP10HAUS.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
SP10HAUS.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP10HAUS.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SP10SUSE.lpd,environmentInterpretation1_variable,temperature,duplicate,TRUE
SP10SUSE.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
SP10SUSE.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP10SUSE.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SP10WINZ.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
SP10WINZ.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
SP10WINZ.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
SP10WINZ.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP10WINZ.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SP11STBR.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
SP11STBR.lpd,environmentInterpretation1_direction,positve,duplicate,TRUE
SP11STBR.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP11STBR.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SP12FOAT.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
SP12FOAT.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
SP12FOAT.lpd,environmentInterpretation1_seasonality,Sep-Feb,duplicate,TRUE
SP12FOAT.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP12FOAT.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SP13SUSA.lpd,environmentInterpretation1_variable,precipitationIsotope,duplicate,TRUE
SP13SUSA.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
SP13SUSA.lpd,environmentInterpretation1_seasonality,Annual,duplicate,TRUE
SP13SUSA.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SP13SUSA.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SS03HAJA.lpd,environmentInterpretation1_variable,seawaterIsotope,duplicate,TRUE
SS03HAJA.lpd,environmentInterpretation1_direction,positive,duplicate,TRUE
SS03HAJA.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SS03HAJA.lpd,environmentInterpretation2_variable,temperature,duplicate,TRUE
SS03HAJA.lpd,environmentInterpretation2_direction,negative,duplicate,TRUE
SS03HAJA.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SS05ROES.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
SS05ROES.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
SS05ROES.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SS05ROES.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SS05ROTN.lpd,environmentInterpretation1_variable,subsurface seawater temperature,restatement,TRUE
SS05ROTN.lpd,environmentInterpretation1_direction,negative,duplicate,TRUE
SS05ROTN.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SS05ROTN.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
ST13MAL01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
ST13MAL01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Surire.Morales.2012.lpd,Interpretation1_direction,,empty,TRUE
Surire.Morales.2012.lpd,Interpretation1_scope,,empty,TRUE
Surire.Morales.2012.lpd,Interpretation1_variableDetail,,empty,TRUE
SW98STP01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SW98STP01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SW99LIG01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SW99LIG01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
SW99LIG02.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
SW99LIG02.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
TA18TAS01.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
TA18TAS01.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
TacuaremboRiver.Lucas.2022.lpd,Interpretation1_direction,,empty,TRUE
TacuaremboRiver.Lucas.2022.lpd,Interpretation1_scope,,empty,TRUE
TacuaremboRiver.Lucas.2022.lpd,Interpretation1_variableDetail,,empty,TRUE
Tamborilcave.Wortham.2017.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
Tamborilcave.Wortham.2017.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
TeReingacave.Lorrey.2008.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
TeReingacave.Lorrey.2008.lpd,environmentInterpretation2_interpretationApplies,NA,duplicate,TRUE
Tianmen.Cai.2010.lpd,environmentInterpretation1_interpretationApplies,NA,duplicate,TRUE
